Appendix S1. Occurrence data for the 73 sarcophagid species used in this study . Empty cells are missing data (i.e. were absent in specimens labels or method description).,,,,,,,,,,,,,,,,,,,,,,
Country,State_or_Province,Municipality,Locality,Latitude,Longitude,Species_name,,Method (Collecting information),Determiner,Collector,Data,Reference,Remarks,Original genus,Original species,Modified,Source of data,Qualifier ,Uncertanty (m),Coordinate validity,Equal longitude and latitude ,Plain zeros 
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Ravinia belforti,, , , ,24/11/1999, , ,Ravinia,belforti,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PB,João Pessoa,Mata do Buraquinho,-7.1403,-34.8606,Oxysarcodexia timida,, , , ,29/02/2008, , ,Oxysarcodexia,timida,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São João de Pirabas,Boa Esperança,-0.78036,-47.21207,Oxysarcodexia timida,, , , ,18/10/1990, , ,Oxysarcodexia,timida,no,GOELDI,Poor,14.99,TRUE,TRUE,TRUE
Brasil,PA,Maracanã,Ilha do Marco,-0.6,-47.4333,Oxysarcodexia timida,, , , ,11/01/1993, , ,Oxysarcodexia,timida,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Oxysarcodexia carvalhoi,, , , ,13/06/2000, , ,Oxysarcodexia,carvalhoi,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Oxysarcodexia occulta,, , , ,06/05/2001, , ,Oxysarcodexia,occulta,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,MS,Corumbá,Fazenda Nhumirin,-18.73121,-56.72372,Oxysarcodexia thornax,, , , ,15/04/1994, , ,Oxysarcodexia,thornax,no,GOELDI,Poor,143.8,TRUE,TRUE,TRUE
Brasil,PA,Belém,Ilha de Cotijuba,-1.2481,-48.5586,Oxysarcodexia thornax,, , , ,03/09/1994, , ,Oxysarcodexia,thornax,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Oxysarcodexia thornax,, , , ,01/12/2001, , ,Oxysarcodexia,thornax,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PB,João Pessoa,Mata do Buraquinho,-7.1403,-34.8606,Oxysarcodexia intona,, , , ,29/02/2008, , ,Oxysarcodexia,intona,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Oxysarcodexia intona,, , , ,24/11/1999, , ,Oxysarcodexia,intona,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Bragança,Ilha Canelas,-0.785,-46.7280556,Oxysarcodexia intona,, , , ,18/06/1995, , ,Oxysarcodexia,intona,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,MA,São Luís,São Luís,-2.63148,-44.30713,Oxysarcodexia bakeri,, , , ,03/07/2007, , ,Oxysarcodexia,bakeri,no,GOELDI,Poor,16.3,TRUE,TRUE,TRUE
Brasil,PA,Ourém,Faz. Gavião Real,-1.49597,-47.13941,Oxysarcodexia bakeri,, , , ,30/04/1992, , ,Oxysarcodexia,bakeri,no,GOELDI,Poor,13.38,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.1933333,-48.5386111,Oxysarcodexia amorosa,, , , ,01/12/2001, , ,Oxysarcodexia,amorosa,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Acará,Ilha do Combú,-2.03545,-48.41153,Oxysarcodexia amorosa,, , , ,16/05/1992, , ,Oxysarcodexia,amorosa,no,GOELDI,Poor,37.18,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Oxysarcodexia amorosa,, , , ,13/06/2000, , ,Oxysarcodexia,amorosa,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PB,João Pessoa,Mata do Buraquinho,-7.1403,-34.8606,Oxysarcodexia amorosa,, , , ,29/02/2008, , ,Oxysarcodexia,amorosa,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.1933333,-48.5386111,Oxysarcodexia avuncula,, , , ,08/05/2001, , ,Oxysarcodexia,avuncula,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.2396917,-48.5035778,Oxysarcodexia avuncula,, , , ,01/12/2001, , ,Oxysarcodexia,avuncula,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Peixe Boi,Peixe Boi,-1.0333,-47.3,Oxysarcodexia avuncula,, , , ,16/04/1977, , ,Oxysarcodexia,avuncula,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Belém,Campus do MPEG,-1.24072,-48.45991,Oxysarcodexia avuncula,, , , ,19/05/1989, , ,Oxysarcodexia,avuncula,no,GOELDI,Poor,18.36,TRUE,TRUE,TRUE
Brasil,PA,Bragança,Furo do Taici,-0.7039,-46.6727,Villegasia almeidai,, , , ,06/05/2008, , ,Villegasia,almedai,yes,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Bragança,Furo da estiva,-0.8212,-46.6772,Villegasia almeidai,, , , ,13/03/2008, , ,Villegasia,almedai,yes,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Maracanã,Ilha do Marco,-0.6,-47.4333,Tricharaea (Sarothromyia) femoralis,, , , ,11/01/1993, , ,Trichaeae,(Sarcophagula) femoralis,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,AM,Manaus,Reserva Ducke,-2.9879,-59.9463,Tricharaea (Sarcophagula) occidua,, , , ,19/06/1970, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Belém,Museu Goeldi,-1.4558333,-48.5038889,Tricharaea (Sarcophagula) occidua,, , , ,30/11/1969, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São João de Pirabas,Boa Esperança,-0.78036,-47.21207,Tricharaea (Sarcophagula) occidua,, , , ,18/10/1990, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor,14.99,TRUE,TRUE,TRUE
Brasil,PA,Parauapebas,Refeitório,-6.15173,-50.48977,Tricharaea (Sarcophagula) occidua,, , , ,17/11/1983, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor,46.82,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.18925,-48.74822,Tricharaea (Sarcophagula) occidua,, , , ,01/12/2001, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor,31.76,TRUE,TRUE,TRUE
Brasil,BA,Palmas de Monte Alto,Fazenda Boa Vista,-14.17541,-43.2178,Tricharaea (Sarcophagula) occidua,, , , ,01/10/1991, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor,28.56,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Tricharaea (Sarcophagula) occidua,, , , ,24/11/1999, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA, ,Canga,-8.135,-49.4569,Tricharaea (Sarcophagula) occidua,, , , ,02/11/1985, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São João de Pirabas,Japerica,-0.8433,-47.1006,Tricharaea (Sarcophagula) occidua,, , , ,18/12/1992, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.2516667,-48.5044444,Tricharaea (Sarcophagula) canuta,, , , ,01/12/2001, , ,Sarcophagula,canuta,yes,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,MT,Chapada dos Guimarães,Colégio Agr. Buriti,-15.12326,-55.54634,Peckia (Sarcodexia) lambens,, , , ,08/02/1986, , ,Sarcodexia,lambens,yes,GOELDI,Poor,45.45,TRUE,TRUE,TRUE
Brasil,AC,Rio Branco,Rio Branco,-9.97,-67.8,Peckia (Sarcodexia) lambens,, , , ,25/10/1991, , ,Sarcodexia,lambens,yes,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PB,João Pessoa,Mata do Buraquinho,-7.1403,-34.8606,Peckia (Sarcodexia) lambens,, , , ,29/02/2008, , ,Sarcodexia,lambens,yes,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Carajás,Serra Norte,-6.4083333,-50.2661111,Peckia (Sarcodexia) lambens,, , , ,17/09/1983, , ,Sarcodexia,lambens,yes,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.18925,-48.74822,Peckia (Sarcodexia) lambens,, , , ,06/12/2013, , ,Sarcodexia,lambens,yes,GOELDI,Poor,31.76,TRUE,TRUE,TRUE
Brasil,PA,Bragança,Ilha Canelas,-0.785,-46.7280556,Argoravinia aurea,, , , ,27/09/1995, , ,Argoravinia,aurea,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Argoravinia aurea,, , , ,24/09/1999, , ,Argoravinia,aurea,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.1127778,-48.5430556,Argoravinia aurea,, , , ,24/07/2000, , ,Argoravinia,aurea,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Santana do Araguaia,Santana do Araguaia,-9.4,-50.1,Argoravinia aurea,, , , ,01/08/1992, , ,Argoravinia,aurea,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra das Andorinha- Sta Cruz,-6.2163333,-48.4337778,Argoravinia aurea,, , , ,24/07/2000, , ,Argoravinia,aurea,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Benevides,Km06 PA-408,-1.33962,-48.27562,Argoravinia aurea,, , , ,23/06/1981, , ,Argoravinia,aurea,no,GOELDI,Poor,7.73,TRUE,TRUE,TRUE
Brasil,PA,Santana do Araguaia,Fazenda Feitoria,-9.36406,-50.61128,Argoravinia aurea,, , , ,01/07/1992, , ,Argoravinia,aurea,no,GOELDI,Poor,60.74,TRUE,TRUE,TRUE
Brasil,PA,Bragança,Ilha Canelas,-0.785,-46.7280556,Argoravinia rufiventris,, , , ,02/11/1997, , ,Argoravinia,rufiventris,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Augusto Corrêa,APA Urumajó,-1.10535,-46.50728,Argoravinia rufiventris,, , , ,06/03/2001, , ,Argoravinia,rufiventris,no,GOELDI,Poor,18.64,TRUE,TRUE,TRUE
Brasil,AM, ,Varzea-Mamiraua,-3.0345556,-64.8505833,Dexosarcophaga (Farrimyia) globulosa,, , , ,19/09/1993, , ,Dexosarcophaga,globulosa,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,AC,Rio Branco,Rio Branco,-9.97,-67.8,Dexosarcophaga (Farrimyia) globulosa,, , , ,25/10/1991, , ,Dexosarcophaga,globulosa,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Dexosarcophaga (Farrimyia) globulosa,, , , ,01/12/2001, , ,Dexosarcophaga,globulosa,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Vigia,Campo do Palha,-0.8583,-48.1417,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,06/12/1988, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Monte Alegre,Monte Alegre,-2.0167,-54.0667,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,16/01/1992, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Viseu,Fazenda Ema,-52.3582222,-1.4204167,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,24/11/1999, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.4008333,-48.555,Dexosarcophaga (Dexosarcophaga) transita,, , , ,24/07/2000, , ,Dexosarcophaga,transita,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Dexosarcophaga (Dexosarcophaga) transita,, , , ,01/12/2001, , ,Dexosarcophaga,transita,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PB,João Pessoa,Mata do Buraquinho,-7.1403,-34.8606,Engelimyia inops,, , , ,29/02/2008, , ,Engelimyia,inops,no,GOELDI,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Serra da Andorinha,-6.18925,-48.74822,Engelimyia inops,, , , ,06/12/2013, , ,Engelimyia,inops,no,GOELDI,Poor,31.76,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Helicobia aurescens,, , , ,08/05/2001, , ,Helicobia,aurescens,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Belém,Campus do MPEG,-1.24072,-48.45991,Helicobia morionella,, , , ,04/05/1989, , ,Helicobia,morionella,no,GOELDI,Poor,18.36,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Villegasia almeidai,, , , ,16/12/2015, , ,Vilegasia,almeidai,yes,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Vigia de Nazaré,Vila de Itapuá,-0.88818,-48.13799,Villegasia almeidai,, , , ,18/02/2016, , ,Vilegasia,almeidai,yes,GOELDI,Poor,13.1,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.80942,-47.63515,Oxysarcodexia xanthosoma,, , , ,16/12/2015, , ,Oxysarcodexia,xanthosoma,no,GOELDI,Poor,10.18,TRUE,TRUE,TRUE
Brasil,PA,Vigia de Nazaré,Vila de Itapuá,-0.88818,-48.13799,Oxysarcodexia xanthosoma,, , , ,18/02/2016, , ,Oxysarcodexia,xanthosoma,no,GOELDI,Poor,13.1,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.80942,-47.63515,Oxysarcodexia intona,, , , ,16/12/2015, , ,Oxysarcodexia,intona,no,GOELDI,Poor,10.18,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Oxysarcodexia intona,, , , ,16/12/2015, , ,Oxysarcodexia,intona,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Vigia de Nazaré,Vila de Itapuá,-0.88818,-48.13799,Oxysarcodexia intona,, , , ,18/02/2016, , ,Oxysarcodexia,intona,no,GOELDI,Poor,13.1,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Peckia (Peckia) uncinata,, , , ,16/12/2015, , ,Peckia,uncinata,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Peckia (Peckia) chrysostoma,, , , ,16/12/2015, , ,Peckia,chrysostoma,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Oxysarcodexia timida,, , , ,16/12/2015, , ,Oxysarcodexia,timida,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Vigia de Nazaré,Vila de Itapuá,-0.88818,-48.13799,Oxysarcodexia timida,, , , ,18/02/2016, , ,Oxysarcodexia,timida,no,GOELDI,Poor,13.1,TRUE,TRUE,TRUE
Brasil,PA,Magalhães Barata,Vila de Calafate,-0.8619722,-47.6696944,Peckia (Sarcodexia) lambens,, , , ,16/12/2015, , ,Peckia,lambens,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia modesta,, , , ,04/11/2014, , ,Oxysarcodexia,modesta,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia timida,, , , ,13/01/2015, , ,Oxysarcodexia,timida,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia carvalhoi,, , , ,04/11/2014, , ,Oxysarcodexia,carvalhoi,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia carvalhoi,, , , ,15/01/2015, , ,Oxysarcodexia,carvalhoi,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Sarcodexia) lambens,, , , ,13/01/2015, , ,Peckia,lambens,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Peckia (Sarcodexia) lambens,, , , ,15/01/2015, , ,Peckia,lambens,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Peckia) pexata,, , , ,04/11/2014, , ,Peckia,pexata,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia intona,, , , ,04/11/2014, , ,Oxysarcodexia,intona,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia intona,, , , ,08/04/2015, , ,Oxysarcodexia,intona,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia xanthosoma,, , , ,07/04/2015, , ,Oxysarcodexia,xanthosoma,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia major,, , , ,13/01/2015, , ,Oxysarcodexia,major,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia major,, , , ,15/01/2015, , ,Oxysarcodexia,major,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Dexosarcophaga (Bezzisca) ampullula,, , , ,20/01/2015, , ,Dexosarcophaga,ampullula,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Dexosarcophaga (Bezzisca) ampullula,, , , ,15/04/2015, , ,Dexosarcophaga,ampullula,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Peckia (Squamatodes) ingens,, , , ,15/01/2015, , ,Peckia,ingens,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Squamatodes) ingens,, , , ,07/04/2015, , ,Peckia,ingens,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Peckia) uncinata,, , , ,05/11/2015, , ,Peckia,uncinata,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Euboettcheria) collusor,, , , ,13/01/2015, , ,Peckia,collusor,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Peckia (Euboettcheria) collusor,, , , ,15/01/2015, , ,Peckia,collusor,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Dexosarcophaga (Farrimyia) globulosa,, , , ,13/01/2015, , ,Dexosarcophaga,globulosa,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Dexosarcophaga (Farrimyia) globulosa,, , , ,17/01/2015, , ,Dexosarcophaga,globulosa,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia avuncula,, , , ,17/01/2015, , ,Oxysarcodexia,avuncula,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km22 Sul,-2.2855472,-49.6716111,Oxysarcodexia thornax,, , , ,04/11/2014, , ,Oxysarcodexia,thornax,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia thornax,, , , ,13/01/2015, , ,Oxysarcodexia,thornax,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia thornax,, , , ,15/01/2015, , ,Oxysarcodexia,thornax,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Pattonella) intermutans,, , , ,13/01/2015, , ,Peckia,intermutans,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia angrensis,, , , ,08/04/2015, , ,Oxysarcodexia,angrensis,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia angrensis,, , , ,07/04/2015, , ,Oxysarcodexia,angrensis,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Helicobia aurescens,, , , ,13/01/2015, , ,Helicobia,aurescens,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Euboettcheria) anguilla,, , , ,07/04/2015, , ,Peckia,anguilla,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Oxysarcodexia fluminensis,, , , ,15/01/2015, , ,Oxysarcodexia,fluminensis,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Helicobia pilifera,, , , ,20/01/2015, , ,Helicobia,pilifera,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Helicobia morionella,, , , ,06/07/2015, , ,Helicobia,morionella,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km22 Sul,-2.2855472,-49.6716111,Peckia (Peckia) chrysostoma,, , , ,04/11/2014, , ,Peckia,chrysostoma,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Peckia (Peckia) chrysostoma,, , , ,13/01/2015, , ,Peckia,chrysostoma,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Peckia (Peckia) chrysostoma,, , , ,15/01/2015, , ,Peckia,chrysostoma,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km22 Sul,-2.2855472,-49.6716111,Argoravinia rufiventris,, , , ,04/11/2014, , ,Argoravinia,rufiventris,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Argoravinia rufiventris,, , , ,13/01/2015, , ,Argoravinia,rufiventris,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Oxysarcodexia fringidea,, , , ,13/01/2015, , ,Oxysarcodexia,fringidea,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km22 Sul,-2.2855472,-49.6716111,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,04/11/2014, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,BR - 422 Km11 Sul,-2.2533333,-49.6033333,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,13/01/2015, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,PA,Cametá,Cametá,-2.25306,-49.51357,Dexosarcophaga (Farrimyia) carvalhoi,, , , ,15/01/2015, , ,Dexosarcophaga,carvalhoi,no,GOELDI,Poor,31.32,TRUE,TRUE,TRUE
Brasil,PA,São Geraldo do Araguaia,Sta. Cruz,-6.2163333,-48.4337778,Tricharaea (Sarcophagula) occidua,, , , ,01/12/2001, , ,Trichaeae,(Sarcophagula) accidua,no,GOELDI,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Manguinhos,-22.90279961,-43.20750046,Peckia (Peckia) chrysostoma,, ,"Lopes, H.S.",Raymundo Honorio,01/06/1931, ,Oferecido por por Raymundo Honorio,Chrysostemyia,chrysostoma,yes,SPECIESLINK,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Méier,-22.90279961,-43.20750046,Peckia (Pattonella) intermutans,, ,"Lopes, H.S.",Hugo de Souza Lopes,NA-7-1932, ,Oferecido por Hugo de Souza Lopes,Sarcophaga,occiptales,yes,SPECIESLINK,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Enfermaria 26.,-22.90279961,-43.20750046,Peckia (Sarcodexia) lambens,, ,"Lopes, H.S.",O.da Fonseca,31/08/1931, ,Oferecido por O. da Fonseca. Um frasco com líquido.,Sarcophaga,sternodontes,yes,SPECIESLINK,Excellent, ,TRUE,TRUE,TRUE
Brasil,RS,Porto Alegre,Lami,-30.03310013,-51.22999954,Oxysarcodexia culmiforceps,, , , ,20/01/2014, , ,Oxysarcodexia,culmiforceps,no,SPECIESLINK,Excellent, ,TRUE,TRUE,TRUE
Brasil,RS,Viamão,Fepagro,-30.08110046,-51.02330017,Oxysarcodexia thornax,, , ,RiesA.C.,18/12/2011, , ,Oxysarcodexia,thornax,no,SPECIESLINK,Excellent, ,TRUE,TRUE,TRUE
